species_no,month,sunrise,dewpoint,wetbulb,trap_T900,tmin,tavg,cool,station,depart,sunset,tmax,heat,resultspeed,long_lat,year,avgspeed,trap_T003,trap_T086,trap_T225,trap_T143,trap_T115,trap_T002,trap_T223,trap_T046,trap_T006,trap_T233,trap_T013,trap_T235,trap_T017,trap_T014,trap_T230,trap_T148,trap_T200,trap_T018,trap_T043,trap_T103,trap_T015,trap_T096
0.0,8,511,58,64.0,0,61,72,7,2,1,1837,83,0,1.2,-3646.784216020616,2011,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,511,58,64.0,0,61,72,7,2,1,1837,83,0,1.2,-3678.7843972084383,2011,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,511,58,63.0,0,59,71,6,1,1,1837,83,0,1.9,-3685.515936681855,2011,3.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,511,58,64.0,0,61,72,7,2,1,1837,83,0,1.2,-3662.2085592418703,2011,3.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,511,58,64.0,0,61,72,7,2,1,1837,83,0,1.2,-3663.4051027254122,2011,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,511,58,64.0,0,61,72,7,2,1,1837,83,0,1.2,-3663.4051027254122,2011,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,511,58,64.0,0,61,72,7,2,1,1837,83,0,1.2,-3655.456346540685,2011,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,511,58,63.0,0,59,71,6,1,1,1837,83,0,1.9,-3680.2298361063627,2011,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,8,511,58,63.0,0,59,71,6,1,1,1837,83,0,1.9,-3680.2298361063627,2011,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,511,58,64.0,0,61,72,7,2,1,1837,83,0,1.2,-3677.35094381407,2011,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,8,511,58,63.0,0,59,71,6,1,1,1837,83,0,1.9,-3680.85965964048,2011,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,511,58,64.0,0,61,72,7,2,1,1837,83,0,1.2,-3674.392878274965,2011,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,8,511,58,64.0,0,61,72,7,2,1,1837,83,0,1.2,-3674.392878274965,2011,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,511,58,63.0,0,59,71,6,1,1,1837,83,0,1.9,-3688.772818667652,2011,3.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,511,58,64.0,0,61,72,7,2,1,1837,83,0,1.2,-3660.7470668930882,2011,3.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,8,511,58,64.0,0,61,72,7,2,1,1837,83,0,1.2,-3660.7470668930882,2011,3.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,8,511,58,64.0,0,61,72,7,2,1,1837,83,0,1.2,-3660.7470668930882,2011,3.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,8,511,58,63.0,0,59,71,6,1,1,1837,83,0,1.9,-3685.910729046421,2011,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,511,58,63.0,1,59,71,6,1,1,1837,83,0,1.9,-3689.1812306437346,2011,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,8,511,58,63.0,1,59,71,6,1,1,1837,83,0,1.9,-3689.1812306437346,2011,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,8,511,58,63.0,0,59,71,6,1,1,1837,83,0,1.9,-3689.391014080005,2011,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,8,511,58,63.0,0,59,71,6,1,1,1837,83,0,1.9,-3689.391014080005,2011,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,71,75.0,0,71,82,17,1,14,1827,93,0,5.2,-3683.66335909779,2011,5.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,71,75.0,0,71,82,17,1,14,1827,93,0,5.2,-3683.66335909779,2011,5.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,71,75.0,0,71,82,17,1,14,1827,93,0,5.2,-3682.6828003446376,2011,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,517,71,75.0,0,71,82,17,1,14,1827,93,0,5.2,-3682.6828003446376,2011,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,71,75.0,0,71,82,17,1,14,1827,93,0,5.2,-3682.6828003446376,2011,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,71,75.0,0,71,82,17,1,14,1827,93,0,5.2,-3687.402467635194,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,517,71,75.0,0,71,82,17,1,14,1827,93,0,5.2,-3687.402467635194,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,71,75.0,0,71,82,17,1,14,1827,93,0,5.2,-3684.1337379430465,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,517,71,75.0,0,71,82,17,1,14,1827,93,0,5.2,-3684.1337379430465,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,71,75.0,0,71,82,17,1,14,1827,93,0,5.2,-3684.6266654944766,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,71,75.0,0,71,82,17,1,14,1827,93,0,5.2,-3684.6266654944766,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,71,75.0,0,71,82,17,1,14,1827,93,0,5.2,-3680.287414366544,2011,5.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,9,517,71,75.0,0,71,82,17,1,14,1827,93,0,5.2,-3680.287414366544,2011,5.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,9,517,71,75.0,0,71,82,17,1,14,1827,93,0,5.2,-3683.263980478028,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,9,517,71,75.0,0,71,82,17,1,14,1827,93,0,5.2,-3683.263980478028,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,71,75.0,0,71,82,17,1,14,1827,93,0,5.2,-3683.263980478028,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3675.26587527324,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3675.26587527324,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3668.6422583971685,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3668.6422583971685,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3676.787561238288,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3676.787561238288,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3671.9446257109375,2011,6.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3671.679843362198,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3669.828862864192,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3672.428318647424,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3672.428318647424,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3666.4212276555595,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3663.5018602480195,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3663.5018602480195,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3662.1958307478117,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3659.3703944292,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3666.428786105848,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3658.2491715232723,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3663.776733134232,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3657.2907123477157,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3657.2907123477157,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3669.7706704409716,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3669.7706704409716,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3677.449549854998,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3677.449549854998,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,71,75.0,0,71,82,17,1,14,1827,93,0,5.2,-3680.2696538764753,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,517,71,75.0,0,71,82,17,1,14,1827,93,0,5.2,-3680.2696538764753,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,71,75.0,0,71,82,17,1,14,1827,93,0,5.2,-3680.2696538764753,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3667.066147864612,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3667.066147864612,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,71,75.0,0,71,82,17,1,14,1827,93,0,5.2,-3679.89701023656,2011,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3678.7843972084383,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3678.7843972084383,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3678.7843972084383,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,71,75.0,0,71,82,17,1,14,1827,93,0,5.2,-3685.515936681855,2011,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,517,71,75.0,0,71,82,17,1,14,1827,93,0,5.2,-3685.515936681855,2011,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,71,75.0,0,71,82,17,1,14,1827,93,0,5.2,-3685.515936681855,2011,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3662.2085592418703,2011,6.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3662.2085592418703,2011,6.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3663.4051027254122,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3677.35094381407,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,9,517,71,75.0,0,71,82,17,1,14,1827,93,0,5.2,-3688.772818667652,2011,5.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,71,75.0,0,71,82,17,1,14,1827,93,0,5.2,-3688.772818667652,2011,5.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3660.7470668930882,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3660.7470668930882,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,9,517,70,75.0,0,74,84,19,2,14,1827,94,0,5.8,-3660.311588919029,2011,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,518,69,74.0,0,79,87,22,2,16,1826,94,0,4.0,-3670.444561419377,2011,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,518,69,74.0,0,79,87,22,2,16,1826,94,0,4.0,-3657.500444859872,2011,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,518,69,74.0,0,79,87,22,2,16,1826,94,0,4.0,-3657.500444859872,2011,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,518,69,74.0,0,79,87,22,2,16,1826,94,0,4.0,-3657.626074599296,2011,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,518,69,74.0,0,79,87,22,2,16,1826,94,0,4.0,-3657.5646519364122,2011,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,518,69,74.0,0,79,87,22,2,16,1826,94,0,4.0,-3657.5646519364122,2011,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,518,69,74.0,0,79,87,22,2,16,1826,94,0,4.0,-3650.584789869696,2011,6.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,518,69,74.0,0,79,87,22,2,16,1826,94,0,4.0,-3650.584789869696,2011,6.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,518,69,74.0,0,79,87,22,2,16,1826,94,0,4.0,-3650.584789869696,2011,6.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,518,69,74.0,0,79,87,22,2,16,1826,94,0,4.0,-3651.888622424952,2011,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,518,69,74.0,0,79,87,22,2,16,1826,94,0,4.0,-3651.888622424952,2011,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,518,69,74.0,0,79,87,22,2,16,1826,94,0,4.0,-3651.888622424952,2011,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,518,69,74.0,0,79,87,22,2,16,1826,94,0,4.0,-3654.783846640512,2011,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,518,69,74.0,0,79,87,22,2,16,1826,94,0,4.0,-3654.783846640512,2011,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,518,69,74.0,0,79,87,22,2,16,1826,94,0,4.0,-3654.6296700550447,2011,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,518,69,74.0,0,79,87,22,2,16,1826,94,0,4.0,-3654.6296700550447,2011,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,518,69,74.0,0,79,87,22,2,16,1826,94,0,4.0,-3655.8952151661506,2011,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,518,69,74.0,0,79,87,22,2,16,1826,94,0,4.0,-3657.881107191728,2011,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,518,69,74.0,0,79,87,22,2,16,1826,94,0,4.0,-3657.881107191728,2011,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,518,69,74.0,0,79,87,22,2,16,1826,94,0,4.0,-3657.881107191728,2011,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,518,69,74.0,0,79,87,22,2,16,1826,94,0,4.0,-3674.401627477534,2011,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,518,69,74.0,0,79,87,22,2,16,1826,94,0,4.0,-3674.401627477534,2011,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,518,69,74.0,0,79,87,22,2,16,1826,94,0,4.0,-3654.2506587422668,2011,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,518,69,74.0,0,79,87,22,2,16,1826,94,0,4.0,-3654.2506587422668,2011,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,518,69,74.0,0,79,87,22,2,16,1826,94,0,4.0,-3663.4051027254122,2011,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,518,69,74.0,0,79,87,22,2,16,1826,94,0,4.0,-3663.4051027254122,2011,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,518,69,74.0,0,79,87,22,2,16,1826,94,0,4.0,-3655.456346540685,2011,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,518,69,74.0,1,76,84,19,1,16,1826,92,0,4.9,-3689.1812306437346,2011,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,518,69,74.0,1,76,84,19,1,16,1826,92,0,4.9,-3689.1812306437346,2011,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,518,69,74.0,1,76,84,19,1,16,1826,92,0,4.9,-3689.1812306437346,2011,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,518,69,74.0,0,76,84,19,1,16,1826,92,0,4.9,-3689.391014080005,2011,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,518,69,74.0,0,76,84,19,1,16,1826,92,0,4.9,-3689.391014080005,2011,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,518,69,74.0,0,76,84,19,1,16,1826,92,0,4.9,-3689.391014080005,2011,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3683.66335909779,2011,10.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3683.66335909779,2011,10.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3683.66335909779,2011,10.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3682.6828003446376,2011,10.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3682.6828003446376,2011,10.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3682.6828003446376,2011,10.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3687.402467635194,2011,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3684.1337379430465,2011,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3684.6266654944766,2011,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3680.287414366544,2011,10.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3682.72261820168,2011,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3682.72261820168,2011,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3683.263980478028,2011,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3683.263980478028,2011,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3681.8237813935384,2011,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3675.26587527324,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3675.26587527324,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3675.26587527324,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3668.6422583971685,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3668.6422583971685,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3675.272120998978,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3675.272120998978,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3664.446073533366,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3664.446073533366,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
