Date,day,month,year,Trap,Latitude,Longitude,WnvPresent,Species,species_no,Block,NumMosquitos,Station
2011-09-23,23,9,2011,T090,41.868077,-87.666901,0,CULEX RESTUANS,1.0,11,1,2
2011-09-23,23,9,2011,T102,41.750498,-87.605294,0,CULEX PIPIENS,2.0,10,1,2
2011-09-23,23,9,2011,T102,41.750498,-87.605294,0,CULEX PIPIENS/RESTUANS,2.0,10,3,2
2011-09-23,23,9,2011,T102,41.750498,-87.605294,0,CULEX SALINARIUS,0.0,10,1,2
2011-09-23,23,9,2011,T114,41.798697,-87.736812,0,CULEX PIPIENS/RESTUANS,2.0,52,53,2
2011-09-23,23,9,2011,T114,41.798697,-87.736812,0,CULEX RESTUANS,1.0,52,12,2
2011-09-23,23,9,2011,T115,41.673408,-87.599862,0,CULEX PIPIENS/RESTUANS,2.0,12,5,2
2011-09-23,23,9,2011,T115,41.673408,-87.599862,0,CULEX RESTUANS,1.0,12,1,2
2011-09-23,23,9,2011,T128,41.704572,-87.565666,0,CULEX PIPIENS/RESTUANS,2.0,24,1,2
2011-09-23,23,9,2011,T135,41.662014,-87.724608,0,CULEX PIPIENS/RESTUANS,2.0,42,4,2
2011-09-23,23,9,2011,T138,41.726465,-87.585413,0,CULEX PIPIENS/RESTUANS,2.0,10,4,2
2011-09-23,23,9,2011,T145,41.878114,-87.629798,0,CULEX PIPIENS/RESTUANS,2.0,43,3,2
2011-09-23,23,9,2011,T147,41.932094,-87.700117,0,CULEX PIPIENS/RESTUANS,2.0,28,3,2
2011-09-23,23,9,2011,T147,41.932094,-87.700117,0,CULEX RESTUANS,1.0,28,1,2
2011-09-23,23,9,2011,T151,41.916265,-87.800515,0,CULEX PIPIENS,2.0,70,3,1
2011-09-23,23,9,2011,T151,41.916265,-87.800515,0,CULEX RESTUANS,1.0,70,16,1
2011-09-23,23,9,2011,T151,41.916265,-87.800515,1,CULEX PIPIENS/RESTUANS,2.0,70,61,1
2011-09-23,23,9,2011,T152,41.846075,-87.716277,0,CULEX RESTUANS,1.0,25,1,2
2011-09-23,23,9,2011,T155,41.776156,-87.778927,0,CULEX PIPIENS/RESTUANS,2.0,63,4,2
2011-09-23,23,9,2011,T158,41.682587,-87.707973,0,CULEX PIPIENS/RESTUANS,2.0,35,2,2
2011-09-23,23,9,2011,T158,41.682587,-87.707973,0,CULEX RESTUANS,1.0,35,1,2
2011-09-23,23,9,2011,T159,41.732984,-87.649642,0,CULEX PIPIENS/RESTUANS,2.0,89,3,2
2011-09-23,23,9,2011,T159,41.732984,-87.649642,0,CULEX RESTUANS,1.0,89,1,2
2011-09-23,23,9,2011,T160,41.903002,-87.688267,0,CULEX PIPIENS/RESTUANS,2.0,11,2,2
2011-09-23,23,9,2011,T209,41.740641,-87.546587,0,CULEX PIPIENS/RESTUANS,2.0,13,2,2
2011-09-23,23,9,2011,T212,41.680946,-87.535198,0,CULEX PIPIENS/RESTUANS,2.0,37,1,2
2011-09-23,23,9,2011,T212,41.680946,-87.535198,0,CULEX RESTUANS,1.0,37,2,2
2011-09-23,23,9,2011,T218,41.948167,-87.730698,0,CULEX PIPIENS,2.0,37,1,1
2011-09-23,23,9,2011,T218,41.948167,-87.730698,0,CULEX RESTUANS,1.0,37,5,1
2011-09-23,23,9,2011,T218,41.948167,-87.730698,1,CULEX PIPIENS/RESTUANS,2.0,37,18,1
2011-09-23,23,9,2011,T220,41.963976,-87.69181,0,CULEX PIPIENS/RESTUANS,2.0,45,1,1
2011-09-23,23,9,2011,T222,41.925198,-87.746381,0,CULEX PIPIENS/RESTUANS,2.0,48,1,2
2011-09-23,23,9,2011,T222,41.925198,-87.746381,0,CULEX RESTUANS,1.0,48,1,2
2011-09-23,23,9,2011,T223,41.973845,-87.805059,0,CULEX RESTUANS,1.0,51,2,1
2011-09-23,23,9,2011,T223,41.973845,-87.805059,1,CULEX PIPIENS/RESTUANS,2.0,51,24,1
2011-09-23,23,9,2011,T225,41.743402,-87.731435,0,CULEX PIPIENS/RESTUANS,2.0,82,2,2
2011-09-23,23,9,2011,T226,41.793818,-87.654234,0,CULEX PIPIENS,2.0,90,2,2
2011-09-23,23,9,2011,T226,41.793818,-87.654234,0,CULEX RESTUANS,1.0,90,1,2
2011-09-23,23,9,2011,T227,41.728495,-87.600963,0,CULEX PIPIENS/RESTUANS,2.0,65,3,2
2011-09-23,23,9,2011,T227,41.728495,-87.600963,0,CULEX RESTUANS,1.0,65,7,2
2011-09-23,23,9,2011,T228,41.951866,-87.725057,0,CULEX PIPIENS/RESTUANS,2.0,39,3,1
2011-09-23,23,9,2011,T228,41.951866,-87.725057,0,CULEX RESTUANS,1.0,39,1,1
2011-09-23,23,9,2011,T230,41.904194,-87.756155,0,CULEX PIPIENS/RESTUANS,2.0,13,4,2
2011-09-23,23,9,2011,T231,41.98728,-87.666066,0,CULEX PIPIENS/RESTUANS,2.0,58,1,1
2011-09-23,23,9,2011,T232,41.912563,-87.668055,0,CULEX PIPIENS/RESTUANS,2.0,17,1,2
2011-09-23,23,9,2011,T233,42.009876,-87.807277,0,CULEX PIPIENS/RESTUANS,2.0,71,12,1
2011-09-23,23,9,2011,T233,42.009876,-87.807277,0,CULEX RESTUANS,1.0,71,1,1
2011-09-23,23,9,2011,T235,41.776428,-87.627096,0,CULEX PIPIENS/RESTUANS,2.0,42,2,2
2011-09-23,23,9,2011,T238,41.753391,-87.707394,0,CULEX PIPIENS,2.0,34,1,2
2011-09-23,23,9,2011,T238,41.753391,-87.707394,0,CULEX PIPIENS/RESTUANS,2.0,34,9,2
2011-09-23,23,9,2011,T900,41.974689,-87.890615,0,CULEX PIPIENS/RESTUANS,2.0,10,96,1
2011-09-23,23,9,2011,T900,41.974689,-87.890615,0,CULEX RESTUANS,1.0,10,26,1
2011-09-23,23,9,2011,T903,41.957799,-87.930995,0,CULEX PIPIENS,2.0,10,1,1
2011-09-23,23,9,2011,T903,41.957799,-87.930995,0,CULEX PIPIENS/RESTUANS,2.0,10,2,1
2011-09-23,23,9,2011,T903,41.957799,-87.930995,0,CULEX RESTUANS,1.0,10,6,1
2011-09-30,30,9,2011,T002,41.95469,-87.800991,0,CULEX RESTUANS,1.0,41,1,1
2011-09-30,30,9,2011,T003,41.964242,-87.757639,0,CULEX PIPIENS/RESTUANS,2.0,46,2,1
2011-09-30,30,9,2011,T013,41.923738,-87.785288,0,CULEX PIPIENS,2.0,61,1,1
2011-09-30,30,9,2011,T013,41.923738,-87.785288,0,CULEX PIPIENS/RESTUANS,2.0,61,19,1
2011-09-30,30,9,2011,T013,41.923738,-87.785288,0,CULEX RESTUANS,1.0,61,4,1
2011-09-30,30,9,2011,T017,41.960616,-87.777189,0,CULEX PIPIENS/RESTUANS,2.0,60,1,1
2011-09-30,30,9,2011,T018,42.010412,-87.66214,0,CULEX PIPIENS/RESTUANS,2.0,12,1,1
2011-09-30,30,9,2011,T027,41.984809,-87.728492,0,CULEX PIPIENS/RESTUANS,2.0,58,1,1
2011-09-30,30,9,2011,T028,41.986921,-87.689778,0,CULEX PIPIENS/RESTUANS,2.0,58,1,1
2011-09-30,30,9,2011,T030,41.89923,-87.716788,0,CULEX PIPIENS/RESTUANS,2.0,10,1,2
2011-09-30,30,9,2011,T031,41.801498,-87.763416,0,CULEX PIPIENS,2.0,50,1,2
2011-09-30,30,9,2011,T031,41.801498,-87.763416,0,CULEX PIPIENS/RESTUANS,2.0,50,11,2
2011-09-30,30,9,2011,T031,41.801498,-87.763416,0,CULEX RESTUANS,1.0,50,2,2
2011-09-30,30,9,2011,T035,41.763733,-87.742302,0,CULEX RESTUANS,1.0,51,3,2
2011-09-30,30,9,2011,T047,41.868142,-87.696269,0,CULEX PIPIENS/RESTUANS,2.0,11,1,2
2011-09-30,30,9,2011,T048,41.867108,-87.654224,0,CULEX PIPIENS/RESTUANS,2.0,11,3,2
2011-09-30,30,9,2011,T048,41.867108,-87.654224,0,CULEX RESTUANS,1.0,11,1,2
2011-09-30,30,9,2011,T054,41.921965,-87.632085,0,CULEX PIPIENS/RESTUANS,2.0,22,4,2
2011-09-30,30,9,2011,T061,41.801179,-87.679447,0,CULEX PIPIENS,2.0,22,1,2
2011-09-30,30,9,2011,T061,41.801179,-87.679447,0,CULEX PIPIENS/RESTUANS,2.0,22,6,2
2011-09-30,30,9,2011,T063,41.82561,-87.726549,0,CULEX PIPIENS/RESTUANS,2.0,37,1,2
2011-09-30,30,9,2011,T079,41.766202,-87.562889,0,CULEX PIPIENS/RESTUANS,2.0,71,1,2
2011-09-30,30,9,2011,T080,41.754676,-87.612922,0,CULEX PIPIENS/RESTUANS,2.0,77,1,2
2011-09-30,30,9,2011,T082,41.803423,-87.642984,0,CULEX PIPIENS/RESTUANS,2.0,50,3,2
2011-09-30,30,9,2011,T083,41.754292,-87.590773,0,CULEX RESTUANS,1.0,79,1,2
2011-09-30,30,9,2011,T102,41.750498,-87.605294,0,CULEX PIPIENS/RESTUANS,2.0,10,1,2
2011-09-30,30,9,2011,T115,41.673408,-87.599862,0,CULEX PIPIENS/RESTUANS,2.0,12,1,2
2011-09-30,30,9,2011,T138,41.726465,-87.585413,0,CULEX RESTUANS,1.0,10,1,2
2011-09-30,30,9,2011,T145,41.878114,-87.629798,0,CULEX RESTUANS,1.0,43,2,2
2011-09-30,30,9,2011,T151,41.916265,-87.800515,0,CULEX PIPIENS/RESTUANS,2.0,70,3,1
2011-09-30,30,9,2011,T151,41.916265,-87.800515,0,CULEX RESTUANS,1.0,70,4,1
2011-09-30,30,9,2011,T151,41.916265,-87.800515,0,CULEX SALINARIUS,0.0,70,1,1
2011-09-30,30,9,2011,T155,41.776156,-87.778927,0,CULEX RESTUANS,1.0,63,1,2
2011-09-30,30,9,2011,T160,41.903002,-87.688267,0,CULEX PIPIENS/RESTUANS,2.0,11,1,2
2011-09-30,30,9,2011,T200,41.678618,-87.559308,0,CULEX PIPIENS/RESTUANS,2.0,13,1,2
2011-09-30,30,9,2011,T212,41.680946,-87.535198,0,CULEX PIPIENS/RESTUANS,2.0,37,1,2
2011-09-30,30,9,2011,T218,41.948167,-87.730698,0,CULEX PIPIENS/RESTUANS,2.0,37,3,1
2011-09-30,30,9,2011,T218,41.948167,-87.730698,0,CULEX RESTUANS,1.0,37,4,1
2011-09-30,30,9,2011,T220,41.963976,-87.69181,0,CULEX RESTUANS,1.0,45,1,1
2011-09-30,30,9,2011,T222,41.925198,-87.746381,0,CULEX PIPIENS/RESTUANS,2.0,48,3,2
2011-09-30,30,9,2011,T222,41.925198,-87.746381,0,CULEX RESTUANS,1.0,48,1,2
2011-09-30,30,9,2011,T223,41.973845,-87.805059,0,CULEX PIPIENS/RESTUANS,2.0,51,3,1
2011-09-30,30,9,2011,T223,41.973845,-87.805059,0,CULEX RESTUANS,1.0,51,4,1
2011-09-30,30,9,2011,T227,41.728495,-87.600963,0,CULEX RESTUANS,1.0,65,1,2
2011-09-30,30,9,2011,T231,41.98728,-87.666066,0,CULEX PIPIENS/RESTUANS,2.0,58,2,1
2011-09-30,30,9,2011,T232,41.912563,-87.668055,0,CULEX RESTUANS,1.0,17,2,2
2011-09-30,30,9,2011,T233,42.009876,-87.807277,0,CULEX PIPIENS/RESTUANS,2.0,71,2,1
2011-09-30,30,9,2011,T233,42.009876,-87.807277,0,CULEX RESTUANS,1.0,71,2,1
2011-09-30,30,9,2011,T900,41.974689,-87.890615,0,CULEX PIPIENS,2.0,10,2,1
2011-09-30,30,9,2011,T900,41.974689,-87.890615,0,CULEX PIPIENS/RESTUANS,2.0,10,21,1
2011-09-30,30,9,2011,T900,41.974689,-87.890615,0,CULEX RESTUANS,1.0,10,13,1
2011-09-30,30,9,2011,T903,41.957799,-87.930995,0,CULEX PIPIENS/RESTUANS,2.0,10,22,1
2011-09-30,30,9,2011,T903,41.957799,-87.930995,0,CULEX RESTUANS,1.0,10,9,1
2013-06-07,7,6,2013,T002,41.95469,-87.800991,0,CULEX RESTUANS,1.0,41,19,1
2013-06-07,7,6,2013,T008,42.008314,-87.777921,0,CULEX RESTUANS,1.0,70,1,1
2013-06-07,7,6,2013,T009,41.992478,-87.862995,0,CULEX PIPIENS/RESTUANS,2.0,91,5,1
2013-06-07,7,6,2013,T009,41.992478,-87.862995,0,CULEX RESTUANS,1.0,91,11,1
2013-06-07,7,6,2013,T012,41.991429,-87.747113,0,CULEX PIPIENS/RESTUANS,2.0,61,10,1
2013-06-07,7,6,2013,T012,41.991429,-87.747113,0,CULEX RESTUANS,1.0,61,8,1
2013-06-07,7,6,2013,T013,41.923738,-87.785288,0,CULEX RESTUANS,1.0,61,1,1
2013-06-07,7,6,2013,T018,42.010412,-87.66214,0,CULEX PIPIENS/RESTUANS,2.0,12,1,1
2013-06-07,7,6,2013,T018,42.010412,-87.66214,0,CULEX RESTUANS,1.0,12,1,1
2013-06-07,7,6,2013,T027,41.984809,-87.728492,0,CULEX PIPIENS/RESTUANS,2.0,58,1,1
2013-06-07,7,6,2013,T028,41.986921,-87.689778,0,CULEX RESTUANS,1.0,58,4,1
2013-06-07,7,6,2013,T030,41.89923,-87.716788,0,CULEX RESTUANS,1.0,10,10,2
2013-06-07,7,6,2013,T031,41.801498,-87.763416,0,CULEX RESTUANS,1.0,50,1,2
2013-06-07,7,6,2013,T033,41.906638,-87.701431,0,CULEX TERRITANS,0.0,14,1,2
2013-06-07,7,6,2013,T035,41.763733,-87.742302,0,CULEX PIPIENS/RESTUANS,2.0,51,1,2
2013-06-07,7,6,2013,T047,41.868142,-87.696269,0,CULEX RESTUANS,1.0,11,2,2
2013-06-07,7,6,2013,T048,41.867108,-87.654224,0,CULEX RESTUANS,1.0,11,2,2
2013-06-07,7,6,2013,T054,41.921965,-87.632085,0,CULEX RESTUANS,1.0,22,1,2
2013-06-07,7,6,2013,T061,41.801179,-87.679447,0,CULEX RESTUANS,1.0,22,7,2
2013-06-07,7,6,2013,T062,41.800737,-87.71188,0,CULEX PIPIENS/RESTUANS,2.0,35,2,2
2013-06-07,7,6,2013,T062,41.800737,-87.71188,0,CULEX RESTUANS,1.0,35,2,2
2013-06-07,7,6,2013,T066,41.77166,-87.703047,0,CULEX RESTUANS,1.0,67,5,2
2013-06-07,7,6,2013,T069,41.768388,-87.678649,0,CULEX PIPIENS/RESTUANS,2.0,22,2,2
2013-06-07,7,6,2013,T073,41.773215,-87.60088,0,CULEX PIPIENS/RESTUANS,2.0,10,2,2
2013-06-07,7,6,2013,T073,41.773215,-87.60088,0,CULEX RESTUANS,1.0,10,1,2
2013-06-07,7,6,2013,T074,41.822536,-87.666343,0,CULEX PIPIENS/RESTUANS,2.0,39,1,2
2013-06-07,7,6,2013,T074,41.822536,-87.666343,0,CULEX RESTUANS,1.0,39,2,2
2013-06-07,7,6,2013,T080,41.754676,-87.612922,0,CULEX RESTUANS,1.0,77,2,2
2013-06-07,7,6,2013,T082,41.803423,-87.642984,0,CULEX RESTUANS,1.0,50,3,2
2013-06-07,7,6,2013,T083,41.754292,-87.590773,0,CULEX PIPIENS/RESTUANS,2.0,79,1,2
2013-06-07,7,6,2013,T083,41.754292,-87.590773,0,CULEX RESTUANS,1.0,79,1,2
2013-06-07,7,6,2013,T089,41.723195,-87.64997,0,CULEX PIPIENS/RESTUANS,2.0,10,2,2
2013-06-07,7,6,2013,T089,41.723195,-87.64997,0,CULEX RESTUANS,1.0,10,1,2
2013-06-07,7,6,2013,T094,41.720848,-87.666014,0,CULEX RESTUANS,1.0,17,4,2
2013-06-07,7,6,2013,T095,41.704336,-87.703736,0,CULEX RESTUANS,1.0,33,1,2
2013-06-07,7,6,2013,T099,41.733643,-87.55551,0,CULEX RESTUANS,1.0,89,1,2
2013-06-07,7,6,2013,T102,41.750498,-87.605294,0,CULEX RESTUANS,1.0,10,4,2
2013-06-07,7,6,2013,T115,41.673408,-87.599862,0,CULEX RESTUANS,1.0,12,1,2
2013-06-07,7,6,2013,T128,41.704572,-87.565666,0,CULEX RESTUANS,1.0,24,5,2
2013-06-07,7,6,2013,T135,41.662014,-87.724608,0,CULEX PIPIENS/RESTUANS,2.0,42,1,2
2013-06-07,7,6,2013,T135,41.662014,-87.724608,0,CULEX RESTUANS,1.0,42,9,2
2013-06-07,7,6,2013,T138,41.726465,-87.585413,0,CULEX PIPIENS/RESTUANS,2.0,10,2,2
2013-06-07,7,6,2013,T145,41.878114,-87.629798,0,CULEX RESTUANS,1.0,43,1,2
2013-06-07,7,6,2013,T151,41.916265,-87.800515,0,CULEX RESTUANS,1.0,70,7,1
2013-06-07,7,6,2013,T152,41.846075,-87.716277,0,CULEX RESTUANS,1.0,25,1,2
2013-06-07,7,6,2013,T155,41.776156,-87.778927,0,CULEX PIPIENS/RESTUANS,2.0,63,1,2
2013-06-07,7,6,2013,T158,41.682587,-87.707973,0,CULEX RESTUANS,1.0,35,6,2
2013-06-07,7,6,2013,T159,41.732984,-87.649642,0,CULEX PIPIENS/RESTUANS,2.0,89,4,2
2013-06-07,7,6,2013,T209,41.740641,-87.546587,0,CULEX PIPIENS/RESTUANS,2.0,13,1,2
2013-06-07,7,6,2013,T209,41.740641,-87.546587,0,CULEX RESTUANS,1.0,13,4,2
2013-06-07,7,6,2013,T212,41.680946,-87.535198,0,CULEX RESTUANS,1.0,37,4,2
2013-06-07,7,6,2013,T223,41.973845,-87.805059,0,CULEX RESTUANS,1.0,51,2,1
2013-06-07,7,6,2013,T224,41.947227,-87.671457,0,CULEX PIPIENS/RESTUANS,2.0,17,3,2
2013-06-07,7,6,2013,T225,41.743402,-87.731435,0,CULEX RESTUANS,1.0,82,1,2
2013-06-07,7,6,2013,T226,41.793818,-87.654234,0,CULEX PIPIENS/RESTUANS,2.0,90,8,2
2013-06-07,7,6,2013,T226,41.793818,-87.654234,0,CULEX RESTUANS,1.0,90,4,2
2013-06-07,7,6,2013,T227,41.728495,-87.600963,0,CULEX PIPIENS/RESTUANS,2.0,65,17,2
2013-06-07,7,6,2013,T227,41.728495,-87.600963,0,CULEX RESTUANS,1.0,65,4,2
2013-06-07,7,6,2013,T228,41.951866,-87.725057,0,CULEX PIPIENS/RESTUANS,2.0,39,1,1
2013-06-07,7,6,2013,T228,41.951866,-87.725057,0,CULEX RESTUANS,1.0,39,4,1
2013-06-07,7,6,2013,T230,41.904194,-87.756155,0,CULEX PIPIENS/RESTUANS,2.0,13,2,2
2013-06-07,7,6,2013,T230,41.904194,-87.756155,0,CULEX RESTUANS,1.0,13,1,2
2013-06-07,7,6,2013,T233,42.009876,-87.807277,0,CULEX PIPIENS/RESTUANS,2.0,71,1,1
2013-06-07,7,6,2013,T235,41.776428,-87.627096,0,CULEX PIPIENS/RESTUANS,2.0,42,1,2
2013-06-07,7,6,2013,T236,41.994679,-87.770899,0,CULEX RESTUANS,1.0,62,6,1
2013-06-07,7,6,2013,T900,41.974689,-87.890615,0,CULEX PIPIENS/RESTUANS,2.0,10,43,1
2013-06-07,7,6,2013,T900,41.974689,-87.890615,0,CULEX RESTUANS,1.0,10,59,1
2013-06-07,7,6,2013,T903,41.957799,-87.930995,0,CULEX PIPIENS/RESTUANS,2.0,10,10,1
2013-06-07,7,6,2013,T903,41.957799,-87.930995,0,CULEX RESTUANS,1.0,10,22,1
2013-06-14,14,6,2013,T002,41.95469,-87.800991,0,CULEX PIPIENS/RESTUANS,2.0,41,51,1
2013-06-14,14,6,2013,T002,41.95469,-87.800991,0,CULEX RESTUANS,1.0,41,263,1
2013-06-14,14,6,2013,T003,41.964242,-87.757639,0,CULEX RESTUANS,1.0,46,3,1
2013-06-14,14,6,2013,T008,42.008314,-87.777921,0,CULEX RESTUANS,1.0,70,35,1
2013-06-14,14,6,2013,T009,41.992478,-87.862995,0,CULEX PIPIENS/RESTUANS,2.0,91,2,1
2013-06-14,14,6,2013,T009,41.992478,-87.862995,0,CULEX RESTUANS,1.0,91,32,1
2013-06-14,14,6,2013,T011,41.944869,-87.832763,0,CULEX PIPIENS/RESTUANS,2.0,36,1,1
2013-06-14,14,6,2013,T012,41.991429,-87.747113,0,CULEX PIPIENS/RESTUANS,2.0,61,20,1
2013-06-14,14,6,2013,T012,41.991429,-87.747113,0,CULEX RESTUANS,1.0,61,2,1
2013-06-14,14,6,2013,T013,41.923738,-87.785288,0,CULEX PIPIENS/RESTUANS,2.0,61,4,1
2013-06-14,14,6,2013,T013,41.923738,-87.785288,0,CULEX RESTUANS,1.0,61,1,1
2013-06-14,14,6,2013,T017,41.960616,-87.777189,0,CULEX RESTUANS,1.0,60,4,1
2013-06-14,14,6,2013,T018,42.010412,-87.66214,0,CULEX PIPIENS/RESTUANS,2.0,12,3,1
2013-06-14,14,6,2013,T018,42.010412,-87.66214,0,CULEX RESTUANS,1.0,12,1,1
2013-06-14,14,6,2013,T027,41.984809,-87.728492,0,CULEX PIPIENS/RESTUANS,2.0,58,5,1
2013-06-14,14,6,2013,T027,41.984809,-87.728492,0,CULEX RESTUANS,1.0,58,2,1
2013-06-14,14,6,2013,T028,41.986921,-87.689778,0,CULEX PIPIENS/RESTUANS,2.0,58,4,1
2013-06-14,14,6,2013,T028,41.986921,-87.689778,0,CULEX RESTUANS,1.0,58,28,1
2013-06-14,14,6,2013,T030,41.89923,-87.716788,0,CULEX PIPIENS/RESTUANS,2.0,10,1,2
2013-06-14,14,6,2013,T031,41.801498,-87.763416,0,CULEX RESTUANS,1.0,50,13,2
2013-06-14,14,6,2013,T035,41.763733,-87.742302,0,CULEX PIPIENS/RESTUANS,2.0,51,2,2
2013-06-14,14,6,2013,T035,41.763733,-87.742302,0,CULEX RESTUANS,1.0,51,2,2
2013-06-14,14,6,2013,T039,41.911824,-87.726737,0,CULEX RESTUANS,1.0,17,8,2
2013-06-14,14,6,2013,T043,41.857402,-87.694991,0,CULEX PIPIENS/RESTUANS,2.0,30,3,2
2013-06-14,14,6,2013,T046,41.891118,-87.654491,0,CULEX PIPIENS/RESTUANS,2.0,25,1,2
2013-06-14,14,6,2013,T047,41.868142,-87.696269,0,CULEX RESTUANS,1.0,11,1,2
2013-06-14,14,6,2013,T048,41.867108,-87.654224,0,CULEX PIPIENS/RESTUANS,2.0,11,8,2
2013-06-14,14,6,2013,T054,41.921965,-87.632085,0,CULEX PIPIENS/RESTUANS,2.0,22,1,2
2013-06-14,14,6,2013,T054,41.921965,-87.632085,0,CULEX RESTUANS,1.0,22,6,2
2013-06-14,14,6,2013,T061,41.801179,-87.679447,0,CULEX PIPIENS/RESTUANS,2.0,22,2,2
2013-06-14,14,6,2013,T061,41.801179,-87.679447,0,CULEX RESTUANS,1.0,22,13,2
2013-06-14,14,6,2013,T062,41.800737,-87.71188,0,CULEX PIPIENS/RESTUANS,2.0,35,12,2
2013-06-14,14,6,2013,T062,41.800737,-87.71188,0,CULEX RESTUANS,1.0,35,36,2
2013-06-14,14,6,2013,T063,41.82561,-87.726549,0,CULEX PIPIENS/RESTUANS,2.0,37,8,2
2013-06-14,14,6,2013,T063,41.82561,-87.726549,0,CULEX RESTUANS,1.0,37,10,2
2013-06-14,14,6,2013,T065,41.778297,-87.752411,0,CULEX PIPIENS/RESTUANS,2.0,52,3,2
2013-06-14,14,6,2013,T065,41.778297,-87.752411,0,CULEX RESTUANS,1.0,52,4,2
2013-06-14,14,6,2013,T066,41.77166,-87.703047,0,CULEX PIPIENS/RESTUANS,2.0,67,5,2
2013-06-14,14,6,2013,T066,41.77166,-87.703047,0,CULEX RESTUANS,1.0,67,5,2
2013-06-14,14,6,2013,T073,41.773215,-87.60088,0,CULEX PIPIENS/RESTUANS,2.0,10,5,2
2013-06-14,14,6,2013,T073,41.773215,-87.60088,0,CULEX RESTUANS,1.0,10,13,2
2013-06-14,14,6,2013,T079,41.766202,-87.562889,0,CULEX PIPIENS/RESTUANS,2.0,71,14,2
2013-06-14,14,6,2013,T082,41.803423,-87.642984,0,CULEX PIPIENS/RESTUANS,2.0,50,8,2
2013-06-14,14,6,2013,T083,41.754292,-87.590773,0,CULEX RESTUANS,1.0,79,6,2
2013-06-14,14,6,2013,T089,41.723195,-87.64997,0,CULEX RESTUANS,1.0,10,7,2
2013-06-14,14,6,2013,T090,41.868077,-87.666901,0,CULEX RESTUANS,1.0,11,13,2
2013-06-14,14,6,2013,T094,41.720848,-87.666014,0,CULEX PIPIENS/RESTUANS,2.0,17,4,2
2013-06-14,14,6,2013,T094,41.720848,-87.666014,0,CULEX RESTUANS,1.0,17,63,2
2013-06-14,14,6,2013,T095,41.704336,-87.703736,0,CULEX RESTUANS,1.0,33,2,2
2013-06-14,14,6,2013,T102,41.750498,-87.605294,0,CULEX PIPIENS/RESTUANS,2.0,10,25,2
2013-06-14,14,6,2013,T102,41.750498,-87.605294,0,CULEX RESTUANS,1.0,10,20,2
2013-06-14,14,6,2013,T114,41.798697,-87.736812,0,CULEX PIPIENS/RESTUANS,2.0,52,12,2
2013-06-14,14,6,2013,T115,41.673408,-87.599862,0,CULEX PIPIENS/RESTUANS,2.0,12,21,2
2013-06-14,14,6,2013,T115,41.673408,-87.599862,0,CULEX RESTUANS,1.0,12,44,2
2013-06-14,14,6,2013,T128,41.704572,-87.565666,0,CULEX PIPIENS/RESTUANS,2.0,24,1,2
2013-06-14,14,6,2013,T128,41.704572,-87.565666,0,CULEX RESTUANS,1.0,24,4,2
2013-06-14,14,6,2013,T135,41.662014,-87.724608,0,CULEX PIPIENS/RESTUANS,2.0,42,7,2
2013-06-14,14,6,2013,T135,41.662014,-87.724608,0,CULEX RESTUANS,1.0,42,23,2
2013-06-14,14,6,2013,T138,41.726465,-87.585413,0,CULEX PIPIENS/RESTUANS,2.0,10,1,2
2013-06-14,14,6,2013,T138,41.726465,-87.585413,0,CULEX RESTUANS,1.0,10,13,2
2013-06-14,14,6,2013,T145,41.878114,-87.629798,0,CULEX PIPIENS/RESTUANS,2.0,43,3,2
2013-06-14,14,6,2013,T145,41.878114,-87.629798,0,CULEX RESTUANS,1.0,43,3,2
2013-06-14,14,6,2013,T147,41.932094,-87.700117,0,CULEX RESTUANS,1.0,28,9,2
2013-06-14,14,6,2013,T151,41.916265,-87.800515,0,CULEX PIPIENS/RESTUANS,2.0,70,9,1
2013-06-14,14,6,2013,T151,41.916265,-87.800515,0,CULEX RESTUANS,1.0,70,2,1
2013-06-14,14,6,2013,T152,41.846075,-87.716277,0,CULEX RESTUANS,1.0,25,1,2
2013-06-14,14,6,2013,T155,41.776156,-87.778927,0,CULEX PIPIENS/RESTUANS,2.0,63,12,2
2013-06-14,14,6,2013,T155,41.776156,-87.778927,0,CULEX RESTUANS,1.0,63,6,2
2013-06-14,14,6,2013,T158,41.682587,-87.707973,0,CULEX PIPIENS/RESTUANS,2.0,35,19,2
2013-06-14,14,6,2013,T158,41.682587,-87.707973,0,CULEX RESTUANS,1.0,35,40,2
2013-06-14,14,6,2013,T159,41.732984,-87.649642,0,CULEX PIPIENS/RESTUANS,2.0,89,1,2
2013-06-14,14,6,2013,T159,41.732984,-87.649642,0,CULEX RESTUANS,1.0,89,3,2
2013-06-14,14,6,2013,T209,41.740641,-87.546587,0,CULEX PIPIENS/RESTUANS,2.0,13,2,2
2013-06-14,14,6,2013,T209,41.740641,-87.546587,0,CULEX RESTUANS,1.0,13,14,2
2013-06-14,14,6,2013,T212,41.680946,-87.535198,0,CULEX PIPIENS/RESTUANS,2.0,37,4,2
2013-06-14,14,6,2013,T212,41.680946,-87.535198,0,CULEX RESTUANS,1.0,37,4,2
2013-06-14,14,6,2013,T220,41.963976,-87.69181,0,CULEX RESTUANS,1.0,45,1,1
2013-06-14,14,6,2013,T221,41.659112,-87.538693,0,CULEX PIPIENS/RESTUANS,2.0,40,2,2
2013-06-14,14,6,2013,T221,41.659112,-87.538693,0,CULEX RESTUANS,1.0,40,1,2
